message,label
u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dream,0
damn make tonight want wait til tomorrow,0
dont file bagi work called mei tell find anything room,0
gr8 see message r u leaving congrats dear school wat r ur plan,0
dont put phone silent mode ok,0
2 sleeping bag 1 blanket paper phone detail anything else,0
cool tyler take gon na buy drop place later tonight total order quarter got enough,0
important customer service announcement call freephone 0800 542 0825,1
love aathilove u lot,0
ü neva tell noe im home da aft wat,0
armand say get as epsilon,0
would u fuckin believe didnt know thurs pre booked cancelled need b sacked,0
dont knw pa drink milk,0
want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call 08000930705,1
drug able eat,0
hi 07734396839 ibh customer loyalty offer new nokia6600 mobile £10 txtauctiontxt wordstart no81151 get now4t,1
night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay,0
reach ur home ltgt minute,0
great news call freefone 08006344447 claim guaranteed £1000 cash £2000 gift speak live operator,1
u lunch alone bored,0
board working fine issue overheating also reslove still software inst pending come around 8o clock,0
friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8,0
2nd time tried contact u u £400 prize 2 claim easy call 087104711148 10p per minute btnationalrate,1
someone smoke every time ive smoked last two week calling texting wanted smoke,0
ok,0
movie theatre go watch unlimited movie pay,0
please call customer service representative 0800 169 6031 10am9pm guaranteed £1000 cash £5000 prize,1
kkthis month kotees birthday know,0
dont thnk wrong calling u,0
got xmas radio time get,0
ou guaranteed latest nokia phone 40gb ipod mp3 player £500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1
ok lor wat time ü finish,0
u ’ bin awarded £50 play 4 instant cash call 08715203028 claim every 9th player win min £50£500 optout 08718727870,1
shes good wondering wont say hi shes smiling coping long distance,0
aiyar hard 2 type u later free tell call n scold n tell u,0
yup bathe liao,0
mind blastin tsunami occur rajnikant stopped swimming indian oceand,0
long quit get like 5 minute day,0
dont b floppy b snappy happy gay chat service photo upload call 08718730666 10pmin 2 stop text call 08712460324,1
dude fakemy frnds got money thts im reffering uif u member wit mail link u vl credited ltgt r il getiing ltgt rsi draw acc wen ltgt r,0
though shd go n fun bar town something – sound ok,0
orange customer may claim free camera phone upgrade loyalty call 0207 153 9996 offer end 14thmarch tc apply optout availa,1
night night see tomorrow,0
good afternoon love go day woke early online waiting hmmm italian boy online see grin,0
way make sure u get train worc foregate street shrub hill fun night x,0
umma say anything,0
happy new year melody,0
si lor juz watched italian job,0
hey project started aha da,0
went attend another two round todaybut still didt reach home,0
guaranteed latest nokia phone 40gb ipod mp3 player £500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1
u sick still go shopping,0
romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,1
okay well thanks clarification,0
hear new divorce barbie come ken stuff,1
shall call dear food,0
sorry flaked last night shit seriously goin roommate tonight,0
know hows anthony bringing money ive school fee pay rent stuff like thats need help friend need,0
fighting world easy u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose,0
japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike,0
natalie 20f inviting friend reply yes165 no165 see wwwsmsacunatalie2k9 stop send stop frnd 62468,1
huh hyde park mel ah opps got confused anyway tt e best choice den juz take,0
got hella gas money want go grand nature adventure galileo little bit,0
drive read need write,0
cramp stopped going back sleep,0
bought test yesterday something let know exact day u ovulatewhen get 2u 2 3wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,0
ups 3days also shipping company take 2wks way usps take week get lag may bribe nipost get stuff,0
sorry ill call later,0
good day,0
nope thats fine might nap tho,0
friend want drive em someplace probably take,0
thanks 4 continued support question week enter u in2 draw 4 £100 cash name new u president txt an 80082,1
got seventeen pound seven hundred ml – hope ok,0
see christmassy,0
ü go buy wif meet ü later,0
turn friend staying whole show wont back til ltgt feel free go ahead smoke ltgt worth,0
hope good week checking,0
regret inform u nh made mistakeu never actually bornplease report 2 yor local hospital 2b terminatedwe r sorry 4 inconvenience,0
nvm ok,0
chance win free bluetooth headset simply reply back adp,1
idea guess well work hour supposed leave since usual nobody interest figuring shit last second,0
friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8,0
thanx 4 e brownie v nice,0
shes find sent offline message know anjolas,0
always make thing bigger,0
yeah thats impression got,0
yet chikkuk wat abt tht guy stopped irritating msging u,0
lol ok forgiven,0
yo im right yo work,0
pls wont belive godnot jesus,0
make girl happy difficult make girl happy u need 1 friend 2 companion 3 lover 4 chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam,0
urgent important information 02 user today lucky day 2 find log onto httpwwwurawinnercom fantastic surprise awaiting,1
tell happen dont behave like ok need say,0
taking italian food pretty dress panty,0
oh send address,0
yep fine 730 830 ice age,0
dorothykiefercom bank granite issue strongbuy explosive pick member 300 nasdaq symbol cdgt 500 per,1
3 free tarot text find love life try 3 free text chance 85555 16 3 free msg £150,1
kkhow business,0
mah b ill pick tomorrow,0
could work well reach consensus next meeting,0
eat shit wait ur monkey face bitch u asshole,0
guai ü shd haf seen he naughty ü free today go jogging,0
probably wont eat today think im gon na pop weekend u miss,0
cant keep going never intention run choose rather keep room clean dont say visitor maybe thats best choice yes wanted embarassed maybe youd feel feel friend want drop buy say happened morning ive tried everything dont know else,0
cheer message zogtorius ive staring phone age deciding whether text,0
come tomorrow di,0
okay lor wah like def wont let u go haha say term condition,0
‘ parked next mini coming today think,0
cd 4u congratulation ur awarded £500 cd gift voucher £125 gift guaranteed freeentry 2 £100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16,1
text pas 69669 collect polyphonic ringtones normal gprs charge apply enjoy tone,1
thats cool liked photo sexy,0
battery mr adewale uncle aka egbon,0
yeah lol luckily didnt starring role like,0
sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr 82277 £150 sptyrone,1
nope im going home go pump petrol lor like going 2 rain soon,0
kkgoodstudy well,0
usualiam fine happy amp well,0
sorry ill call later,0
many company tell language,0
thinking chuckin ur red green n black trainners 2 save carryin bac train,0
howz person story,0
going take bath ill place key window,0
yup leaving right back soon,0
youve tkts euro2004 cup final £800 cash collect call 09058099801 b4190604 pobox 7876150ppm,1
hi hope u get txtjourney hasnt gdnow 50 min late think,0
hi email address changed,0
called said himthen choose future,0
apo mokka player,0
amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye see election result lie let recount motherinlaw woman hitler eleven plus two twelve plus one amazing,0
yeshe good crickiting mind,0
ok,0
madamregret disturbancemight receive reference check dlf premaricakindly informedrgdsrakheshkerala,0
8 latest g still scrounge ammo want give new ak try,0
hot live fantasy call 08707500020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call,1
fyi im gon na call sporadically starting like ltgt bc doin shit,0
im inperialmusic listening2the weirdest track ever byleafcutter johnsounds like insect molestedsomeone plumbingremixed evil men acid,0
eh u send wrongly lar,0
hey going lo lesson gym,0
let math good,0
hi yijue regarding 3230 textbook intro algorithm second edition im selling 50,0
camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 day,1
finish already yar keep saying mushy embarrassed ok,0
unique user id 1172 removal send stop 87239 customer service 08708034412,1
2004 account 07xxxxxxxxx show 786 unredeemed point claim call 08719181259 identifier code xxxxx expires 260305,1
boo hows thing im back home little bored already,0
call youcarlos isare phone vibrate acting might hear text,0
per request maangalyam alaipayuthe set callertune caller press 9 copy friend callertune,0
good morning boytoy hows yummy lip wheres sexy bun think crave need,0
know hook mean right,0
big chic common declare,0
sorry ill call later,0
geeeee love much barely stand,0
god created gap btwn ur finger dat sum1 vry special fill gap holding ur hand plz dont ask created much gap leg,0
watching tv lor funny bluff 4 wat izzit thk impossible u,0
u find time bus coz need sort stuff,0
recpt 13 ordered ringtone order processed,1
gent trying contact last weekend draw show £1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs 150ppm,1
msg rajini come,0
alex say he ok ok,0
good stuff,0
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone 4get name person bt girlfrnd g n g h,0
impossible argue always treat like sub like never released remind necessary,0
complimentary 4 star ibiza holiday £10000 cash need urgent collection 09066364349 landline lose box434sk38wp150ppm18,1
asked sen come chennai search job,0
1appledayno doctor 1tulsi leafdayno cancer 1lemondayno fat 1cup milkdayno bone problms 3 litre watrdayno disease snd th 2 u care,0
haha awesome minute,0
tomarrow want got court ltdecimalgt come bus stand 9,0
come ur home,0
reply name address receive post week completely free accommodation various global location wwwphb1com ph08700435505150p,1
boy sweet word left morning sigh go day love start studying,0
nojst change tat,0
ok cool see ya,0
sen told going join uncle finance cbe,0
playng 9 door game gt racing phone lol,0
going nothing greatbye,0
cant pick phone right pls send message,0
hmv bonus special 500 pound genuine hmv voucher answer 4 easy question play send hmv 86688 infowww100percentrealcom,1
